id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
637;6;6010673;feature envy;none;2019-03-27 10:57:53.491160;function;org.cloudfoundry.reactor.client._ReactorCloudFoundryClient#stacks;git@github.com:cloudfoundry/cf-java-client.git;6fabcf647302158b638cf2c44cee389e1df9b964;/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java;366;370;https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java/#L366-L370;1
638;6;6009570;long method;none;2019-03-27 10:58:16.977414;function;com.baidu.pbrpc.register.redis.JedisPool.JedisPool GenericObjectPoolConfig|String|int;git@github.com:baidu/Jprotobuf-rpc-socket.git;4422e24c725eaf1f76646f674718bcc8750a4e1d;/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java;53;55;https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java/#L53-L55;1
639;6;6009570;feature envy;none;2019-03-27 10:58:16.978929;function;com.baidu.pbrpc.register.redis.JedisPool.JedisPool GenericObjectPoolConfig|String|int;git@github.com:baidu/Jprotobuf-rpc-socket.git;4422e24c725eaf1f76646f674718bcc8750a4e1d;/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java;53;55;https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java/#L53-L55;1
640;7;5939530;long method;none;2019-03-27 10:58:26.592970;function;org.apache.zookeeper.server.auth.KerberosName.Rule.replaceSubstitution String|Pattern|String|boolean;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java;287;295;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java/#L287-L295;1
641;7;5939530;feature envy;critical;2019-03-27 10:58:26.605877;function;org.apache.zookeeper.server.auth.KerberosName.Rule.replaceSubstitution String|Pattern|String|boolean;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java;287;295;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java/#L287-L295;1
642;6;6009432;data class;major;2019-03-27 10:58:39.259086;class;com.baidu.jprotobuf.pbrpc.ErrorDataException;git@github.com:baidu/Jprotobuf-rpc-socket.git;4422e24c725eaf1f76646f674718bcc8750a4e1d;/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java;28;145;https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java/#L28-L145;1
643;6;6009432;blob;none;2019-03-27 10:58:39.259757;class;com.baidu.jprotobuf.pbrpc.ErrorDataException;git@github.com:baidu/Jprotobuf-rpc-socket.git;4422e24c725eaf1f76646f674718bcc8750a4e1d;/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java;28;145;https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java/#L28-L145;1
644;6;6012953;blob;none;2019-03-27 10:58:59.513700;class;org.cloudfoundry.client.v2.applications._ApplicationInstancesResponse;git@github.com:cloudfoundry/cf-java-client.git;6fabcf647302158b638cf2c44cee389e1df9b964;/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v2/applications/_ApplicationInstancesResponse.java;33;61;https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v2/applications/_ApplicationInstancesResponse.java/#L33-L61;1
645;6;6012953;data class;none;2019-03-27 10:58:59.519590;class;org.cloudfoundry.client.v2.applications._ApplicationInstancesResponse;git@github.com:cloudfoundry/cf-java-client.git;6fabcf647302158b638cf2c44cee389e1df9b964;/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v2/applications/_ApplicationInstancesResponse.java;33;61;https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v2/applications/_ApplicationInstancesResponse.java/#L33-L61;1
646;7;6133656;data class;major;2019-03-27 10:59:03.549024;class;org.eclipse.dltk.debug.ui.preferences.dialogs.CreateStepFilterDialog;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java;32;213;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java/#L32-L213;1
647;7;6133656;blob;minor;2019-03-27 10:59:03.551320;class;org.eclipse.dltk.debug.ui.preferences.dialogs.CreateStepFilterDialog;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java;32;213;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java/#L32-L213;1
648;6;6016779;long method;none;2019-03-27 10:59:05.316731;function;org.cloudfoundry.client.v3.packages..PackageState String;git@github.com:cloudfoundry/cf-java-client.git;6fabcf647302158b638cf2c44cee389e1df9b964;/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java;59;61;https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java/#L59-L61;1
649;6;6016779;feature envy;none;2019-03-27 10:59:05.317646;function;org.cloudfoundry.client.v3.packages..PackageState String;git@github.com:cloudfoundry/cf-java-client.git;6fabcf647302158b638cf2c44cee389e1df9b964;/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java;59;61;https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java/#L59-L61;1
650;7;6025409;data class;none;2019-03-27 10:59:14.532451;class;org.eclipse.buildship.core.internal.launch.LaunchConfigurationScope.IncludeAllLaunchConfigurationScope;git@github.com:eclipse/buildship.git;3111a7a9fe3e22d6123366686874ecd42aa2a53a;/org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/launch/LaunchConfigurationScope.java;75;81;https://github.com/eclipse/buildship/blob/3111a7a9fe3e22d6123366686874ecd42aa2a53a/org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/launch/LaunchConfigurationScope.java/#L75-L81;1
651;7;6025409;blob;none;2019-03-27 10:59:14.532829;class;org.eclipse.buildship.core.internal.launch.LaunchConfigurationScope.IncludeAllLaunchConfigurationScope;git@github.com:eclipse/buildship.git;3111a7a9fe3e22d6123366686874ecd42aa2a53a;/org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/launch/LaunchConfigurationScope.java;75;81;https://github.com/eclipse/buildship/blob/3111a7a9fe3e22d6123366686874ecd42aa2a53a/org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/launch/LaunchConfigurationScope.java/#L75-L81;1
652;6;6051731;blob;critical;2019-03-27 10:59:29.313893;class;org.eclipse.dawnsci.slicing.api.system.DimsDataList;git@github.com:eclipse/dawnsci.git;1131d5c65e9e8ea98141eecee1743cf1053544f4;/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java;26;549;https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java/#L26-L549;1
653;6;6051731;data class;none;2019-03-27 10:59:29.345836;class;org.eclipse.dawnsci.slicing.api.system.DimsDataList;git@github.com:eclipse/dawnsci.git;1131d5c65e9e8ea98141eecee1743cf1053544f4;/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java;26;549;https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java/#L26-L549;1
654;7;6051478;long method;none;2019-03-27 11:00:15.807374;function;org.eclipse.dawnsci.nexus.impl.NXpolarizerImpl#getComposition;git@github.com:eclipse/dawnsci.git;1131d5c65e9e8ea98141eecee1743cf1053544f4;/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java;79;82;https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java/#L79-L82;1
655;7;6051478;feature envy;none;2019-03-27 11:00:15.813207;function;org.eclipse.dawnsci.nexus.impl.NXpolarizerImpl#getComposition;git@github.com:eclipse/dawnsci.git;1131d5c65e9e8ea98141eecee1743cf1053544f4;/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java;79;82;https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java/#L79-L82;1
656;7;6073506;blob;none;2019-03-27 11:02:13.506313;class;org.eclipse.ditto.services.things.persistence.actors.strategies.events.AttributesDeletedStrategy;git@github.com:eclipse/ditto.git;7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5;/services/things/persistence/src/main/java/org/eclipse/ditto/services/things/persistence/actors/strategies/events/AttributesDeletedStrategy.java;21;31;https://github.com/eclipse/ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/services/things/persistence/src/main/java/org/eclipse/ditto/services/things/persistence/actors/strategies/events/AttributesDeletedStrategy.java/#L21-L31;1
657;7;6073506;data class;none;2019-03-27 11:02:13.511748;class;org.eclipse.ditto.services.things.persistence.actors.strategies.events.AttributesDeletedStrategy;git@github.com:eclipse/ditto.git;7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5;/services/things/persistence/src/main/java/org/eclipse/ditto/services/things/persistence/actors/strategies/events/AttributesDeletedStrategy.java;21;31;https://github.com/eclipse/ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/services/things/persistence/src/main/java/org/eclipse/ditto/services/things/persistence/actors/strategies/events/AttributesDeletedStrategy.java/#L21-L31;1
658;7;6073975;long method;none;2019-03-27 11:02:29.877400;function;org.eclipse.ceylon.langtools.classfile.Annotation.Primitive_element_value#length;git@github.com:eclipse/ceylon.git;d3994d6cd120c4df85952cd9432123b413cfd65a;/langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java;134;137;https://github.com/eclipse/ceylon/blob/d3994d6cd120c4df85952cd9432123b413cfd65a/langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java/#L134-L137;1
659;7;6073975;feature envy;none;2019-03-27 11:02:29.877797;function;org.eclipse.ceylon.langtools.classfile.Annotation.Primitive_element_value#length;git@github.com:eclipse/ceylon.git;d3994d6cd120c4df85952cd9432123b413cfd65a;/langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java;134;137;https://github.com/eclipse/ceylon/blob/d3994d6cd120c4df85952cd9432123b413cfd65a/langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java/#L134-L137;1
